Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000262;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000263;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000264;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000265;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000266;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000267;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000268;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000269;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000270;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000271;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000272;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000273;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000274;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000275;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000276;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000277;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000278;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000279;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000280;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000281;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000282;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000283;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000284;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000285;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000286;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000287;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000288;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 700*800*700 кожа, хром детали, цвет черный;410136092015000289;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612692;119 600,00;Бюджет;118 176,19;1,19;1,19;84
Кресло 780*700*620;410136112015001332;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;92 018,39;Бюджет;90 922,93;1,19;1,19;84
Кресло 780*700*620;410136112015001333;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;92 018,39;Бюджет;90 922,93;1,19;1,19;84
Кресло 780*700*620;410136112015001335;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;92 018,39;Бюджет;90 922,93;1,19;1,19;84
Кресло 780*700*620;410136112015001337;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;92 018,39;Бюджет;90 922,93;1,19;1,19;84
Кресло 780*700*620;410136112015001334;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;92 018,39;Бюджет;90 922,93;1,19;1,19;84
Кресло 780*700*620;410136112015001336;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;92 018,39;Бюджет;90 922,93;1,19;1,19;84
Кресло 830*800*830;410136112015001242;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612530;60 799,20;Бюджет;60 075,40;1,19;1,19;84
Кресло 830*800*830;410136112015001243;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612530;60 799,20;Бюджет;60 075,40;1,19;1,19;84
Кресло 940*950*760;410136112015001084;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;157 531,97;Бюджет;155 656,59;1,19;1,19;84
Кресло 940*950*760;410136112015001085;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612692;157 531,97;Бюджет;155 656,59;1,19;1,19;84
Кресло кожаное 820*800*850;410136112015001245;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612530;193 184,31;Бюджет;190 884,50;1,19;1,19;84
Кресло кожаное 820*800*850;410136112015001244;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612530;193 184,31;Бюджет;190 884,50;1,19;1,19;84
Кресло кожаное 880*1000*930 1013625662947;410136112015000161;20.11.2015;20.11.2015;Особо ценное движимое имущество;16 3612692;120 087,54;Бюджет;118 657,93;1,19;1,19;84
Кресло кожаное 880*1000*930 1013625662948;410136112015000162;20.11.2015;20.11.2015;Особо ценное движимое имущество;16 3612692;120 087,54;Бюджет;118 657,93;1,19;1,19;84
Письменный стол с брифинг-приставкой и тумбой под телефоны;410136092015000249;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612421;792 126,72;Бюджет;782 696,64;1,19;1,19;84
Посудомоечная машина встраиваемая 820*600*580 1013625663968;410136092015000466;13.11.2015;13.11.2015;Особо ценное движимое имущество;14 2944172;75 600,00;Бюджет;74 700,00;1,19;1,19;84
Пюпитр 1250*550*400  1013625666121;410136112015000003;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612496;51 700,00;Бюджет;51 084,52;1,19;1,19;84
Пюпитр 1250*550*400 1013625666125;410136112015000004;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612496;51 700,00;Бюджет;51 084,52;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800;410136092015000238;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000247;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000248;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000239;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000240;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000241;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000242;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000243;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000244;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000245;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
Рабочий стол руководителя 770х1800х816/676х970х518,брифинг 1400х800 ;410136092015000246;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;283 563,00;Бюджет;280 187,25;1,19;1,19;84
стол 750*.диам.1300 1013625663542;410136092015000327;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612420;60 500,00;Бюджет;59 779,76;1,19;1,19;84
стол 750*1200*800  1013625665413;410136092015001124;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;72 612,00;Бюджет;71 747,57;1,19;1,19;84
Стол кованый 750*диам.1200 101380009234;410136092015001519;20.11.2015;20.11.2015;Особо ценное движимое имущество;16 3612668;79 400,00;Бюджет;78 454,76;1,19;1,19;84
Стол кованый 750*диам.1200 101380009235;410136092015001520;20.11.2015;20.11.2015;Особо ценное движимое имущество;16 3612668;79 400,00;Бюджет;78 454,76;1,19;1,19;84
Стол круглый на 20 человек h=780, диам.6000;410136112015001240;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;9 957 045,00;Бюджет;9 838 508,75;1,19;1,19;84
Стол круглый под скатерть на 18 человек 760*диам.5800;410136092015000837;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;174 578,25;Бюджет;172 499,94;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664194;410136092015000615;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664195;410136092015000617;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664196;410136092015000618;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664197;410136092015000619;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664198;410136092015000620;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664199;410136092015000621;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664200;410136092015000622;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664201;410136092015000623;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664202;410136092015000624;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664203;410136092015000625;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664204;410136092015000626;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664205;410136092015000627;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664206;410136092015000628;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664207;410136092015000629;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664208;410136092015000630;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664209;410136092015000631;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664210;410136092015000632;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664211;410136092015000633;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664212;410136092015000634;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664213;410136092015000635;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664214;410136092015000636;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664215;410136092015000637;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664216;410136092015000638;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664217;410136092015000639;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664218;410136092015000640;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664219;410136092015000641;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664220;410136092015000642;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664221;410136092015000643;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664222;410136092015000644;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664223;410136092015000645;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664224;410136092015000646;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664225;410136092015000647;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664226;410136092015000648;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664227;410136092015000649;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664228;410136092015000650;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664229;410136092015000651;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664230;410136092015000652;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664231;410136092015000653;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664232;410136092015000654;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664233;410136092015000655;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664234;410136092015000656;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664235;410136092015000657;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664236;410136092015000658;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664237;410136092015000659;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664238;410136092015000660;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664239;410136092015000661;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664240;410136092015000662;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664241;410136092015000663;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664242;410136092015000664;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664243;410136092015000665;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664244;410136092015000667;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664245;410136092015000668;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664246;410136092015000672;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664247;410136092015000673;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664248;410136092015000674;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664249;410136092015000675;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664250;410136092015000676;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664251;410136092015000677;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664252;410136092015000678;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664253;410136092015000679;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664254;410136092015000684;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664255;410136092015000685;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664256;410136092015000686;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
Стол письменный с возможностью установки оргтехники 750*1830*1600 1013625664257;410136092015000687;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;52 211,25;Бюджет;51 589,69;1,19;1,19;84
стол прямоугольный на 14 человек;410136092015000252;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;2 001 807,14;Бюджет;1 977 976,10;1,19;1,19;84
стол прямоугольный на 14 человек ;410136092015000253;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612668;2 001 807,14;Бюджет;1 977 976,10;1,19;1,19;84
Стол сервировочный 850х1220х480;410136092015000250;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612275;220 167,55;Бюджет;217 546,51;1,19;1,19;84
Стол сервировочный 850х1220х480;410136092015000234;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612273;311 850,00;Бюджет;308 137,50;1,19;1,19;84
Стол сервировочный 850х1220х480;410136092015000235;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612273;311 850,00;Бюджет;308 137,50;1,19;1,19;84
Стол сервировочный 850х1220х480;410136092015000236;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612273;311 850,00;Бюджет;308 137,50;1,19;1,19;84
Стол сервировочный 850х1220х480;410136092015000237;13.11.2015;13.11.2015;Особо ценное движимое имущество;16 3612273;311 850,00;Бюджет;308 137,50;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100)  1013625666733;410136112015000166;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100)  1013625666736;410136112015000167;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100)  1013625666737;410136112015000168;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666731;410136112015000164;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666732;410136112015000165;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666738;410136112015000169;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666739;410136112015000170;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666740;410136112015000171;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666743;410136112015000172;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666744;410136112015000173;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
